frame,health,ref_x,ref_y,ref_z,droid_x,droid_y,droid_z,est_x,est_y,est_z,err_2d
8046,0,-11.5835,74.1746,10.7946,0.762937,0.781303,-0.122352,-52.9159,-72.1916,1.003,152.0902
8047,0,-11.5513,74.2472,10.7412,0.762937,0.781303,-0.122352,-52.9159,-72.1916,1.003,152.1688
8048,0,-11.5199,74.3204,10.6878,0.762937,0.781303,-0.122352,-52.9159,-72.1916,1.003,152.2478
8049,0,-11.4885,74.3921,10.6342,0.766731,0.784178,-0.11815,-52.9251,-72.1998,1.0069,152.3357
8050,0,-11.4568,74.4622,10.5805,0.766731,0.784178,-0.11815,-52.9251,-72.1998,1.0069,152.4118
8051,0,-11.4248,74.5309,10.5266,0.766731,0.784178,-0.11815,-52.9251,-72.1998,1.0069,152.4866
8052,0,-11.3926,74.5981,10.4729,0.763433,0.787114,-0.118759,-52.9297,-72.1925,1.0042,152.5543
8053,0,-11.3602,74.664,10.4193,0.763433,0.787114,-0.118759,-52.9297,-72.1925,1.0042,152.6266
8054,0,-11.328,74.7286,10.3659,0.763433,0.787114,-0.118759,-52.9297,-72.1925,1.0042,152.6975
8055,0,-11.2968,74.7929,10.3128,0.765166,0.789128,-0.117138,-52.9348,-72.1953,1.0068,152.7719
8056,0,-11.2667,74.8568,10.2601,0.765166,0.789128,-0.117138,-52.9348,-72.1953,1.0068,152.8416
8057,0,-11.2377,74.9201,10.2078,0.765166,0.789128,-0.117138,-52.9348,-72.1953,1.0068,152.9104
8058,0,-11.2088,74.983,10.1558,0.764639,0.794883,-0.113218,-52.949,-72.1955,1.0059,152.9828
8059,0,-11.18,75.0456,10.1043,0.764639,0.794883,-0.113218,-52.949,-72.1955,1.0059,153.0509
8060,0,-11.151,75.1083,10.0532,0.764639,0.794883,-0.113218,-52.949,-72.1955,1.0059,153.1192
8061,0,-11.1227,75.1712,10.0028,0.764565,0.797805,-0.111556,-52.9558,-72.1954,1.0061,153.1892
8062,0,-11.095,75.2343,9.9531,0.764565,0.797805,-0.111556,-52.9558,-72.1954,1.0061,153.2574
8063,0,-11.068,75.2973,9.9043,0.764565,0.797805,-0.111556,-52.9558,-72.1954,1.0061,153.3254
8064,0,-11.0415,75.3593,9.8562,0.764161,0.79999,-0.110317,-52.9609,-72.1949,1.0057,153.3931
8065,0,-11.0157,75.4203,9.8087,0.764161,0.79999,-0.110317,-52.9609,-72.1949,1.0057,153.4589
8066,0,-10.9906,75.4805,9.762,0.764161,0.79999,-0.110317,-52.9609,-72.1949,1.0057,153.5237
8067,0,-10.966,75.541,9.7162,0.764251,0.804641,-0.106744,-52.9728,-72.1962,1.0054,153.5932
8068,0,-10.9421,75.6017,9.6714,0.764251,0.804641,-0.106744,-52.9728,-72.1962,1.0054,153.6581
8069,0,-10.9188,75.6626,9.6276,0.764251,0.804641,-0.106744,-52.9728,-72.1962,1.0054,153.723
8070,0,-10.8945,75.7225,9.5847,0.764359,0.807182,-0.105408,-52.9786,-72.1962,1.006,153.7889
8071,0,-10.8691,75.7817,9.5428,0.764359,0.807182,-0.105408,-52.9786,-72.1962,1.006,153.8528
8072,0,-10.8427,75.8403,9.5018,0.764359,0.807182,-0.105408,-52.9786,-72.1962,1.006,153.9163
8073,0,-10.8169,75.8995,9.462,0.764269,0.811502,-0.103145,-52.9884,-72.1958,1.0065,153.9826
8074,0,-10.7915,75.9591,9.4234,0.764269,0.811502,-0.103145,-52.9884,-72.1958,1.0065,154.0469
8075,0,-10.7666,76.0191,9.386,0.764269,0.811502,-0.103145,-52.9884,-72.1958,1.0065,154.1114
8076,0,-10.7422,76.0796,9.3498,0.763868,0.8153,-0.101497,-52.9968,-72.1945,1.0068,154.1773
8077,0,-10.7181,76.1404,9.3146,0.763868,0.8153,-0.101497,-52.9968,-72.1945,1.0068,154.2424
8078,0,-10.6945,76.2015,9.2806,0.763868,0.8153,-0.101497,-52.9968,-72.1945,1.0068,154.3077
8079,0,-10.6704,76.2618,9.2477,0.764281,0.816726,-0.10088,-52.9999,-72.1947,1.0079,154.3733
8080,0,-10.646,76.321,9.2161,0.764281,0.816726,-0.10088,-52.9999,-72.1947,1.0079,154.4369
8081,0,-10.6214,76.3788,9.1856,0.764281,0.816726,-0.10088,-52.9999,-72.1947,1.0079,154.4993
8082,0,-10.5974,76.4373,9.1559,0.76472,0.821287,-0.097727,-53.0111,-72.196,1.0085,154.5664
8083,0,-10.5741,76.4963,9.127,0.76472,0.821287,-0.097727,-53.0111,-72.196,1.0085,154.6295
8084,0,-10.5513,76.5554,9.0985,0.76472,0.821287,-0.097727,-53.0111,-72.196,1.0085,154.6927
8085,0,-10.5282,76.6137,9.0711,0.76624,0.824532,-0.094936,-53.0196,-72.1991,1.0104,154.7604
8086,0,-10.505,76.671,9.0447,0.76624,0.824532,-0.094936,-53.0196,-72.1991,1.0104,154.8219
8087,0,-10.4817,76.7276,9.0191,0.76624,0.824532,-0.094936,-53.0196,-72.1991,1.0104,154.8827
8088,0,-10.4584,76.7843,8.9939,0.764715,0.827123,-0.095493,-53.0236,-72.1944,1.0103,154.9402
8089,0,-10.4352,76.8412,8.9689,0.764715,0.827123,-0.095493,-53.0236,-72.1944,1.0103,155.0012
8090,0,-10.4122,76.898,8.9438,0.764715,0.827123,-0.095493,-53.0236,-72.1944,1.0103,155.0622
8091,0,-10.3894,76.9535,8.9191,0.765266,0.831097,-0.093121,-53.0329,-72.1952,1.0115,155.1251
8092,0,-10.3669,77.0074,8.8946,0.765266,0.831097,-0.093121,-53.0329,-72.1952,1.0115,155.1831
8093,0,-10.3448,77.0593,8.8702,0.765266,0.831097,-0.093121,-53.0329,-72.1952,1.0115,155.2391
8094,0,-10.323,77.1102,8.8459,0.766938,0.83256,-0.092462,-53.036,-72.197,1.0146,155.2966
8095,0,-10.3017,77.16,8.8218,0.766938,0.83256,-0.092462,-53.036,-72.197,1.0146,155.3503
8096,0,-10.2809,77.2087,8.7976,0.766938,0.83256,-0.092462,-53.036,-72.197,1.0146,155.4029
8097,0,-10.2606,77.2551,8.7734,0.767734,0.836396,-0.090029,-53.0452,-72.1982,1.016,155.4568
8098,0,-10.2407,77.2989,8.7491,0.767734,0.836396,-0.090029,-53.0452,-72.1982,1.016,155.5044
8099,0,-10.2215,77.3399,8.7247,0.767734,0.836396,-0.090029,-53.0452,-72.1982,1.016,155.5491
8100,0,-10.2027,77.379,8.7003,0.770502,0.837787,-0.088364,-53.0492,-72.2028,1.0198,155.5974
8101,0,-10.1846,77.4164,8.676,0.770502,0.837787,-0.088364,-53.0492,-72.2028,1.0198,155.6383
8102,0,-10.1669,77.452,8.6517,0.770502,0.837787,-0.088364,-53.0492,-72.2028,1.0198,155.6774
8103,0,-10.1508,77.4869,8.6271,0.771428,0.839476,-0.087157,-53.0533,-72.2043,1.0213,155.7179
8104,0,-10.1362,77.5209,8.6023,0.771428,0.839476,-0.087157,-53.0533,-72.2043,1.0213,155.7546
8105,0,-10.1233,77.5539,8.5771,0.771428,0.839476,-0.087157,-53.0533,-72.2043,1.0213,155.7899
8106,0,-10.1115,77.5837,8.5515,0.771204,0.841413,-0.086626,-53.0572,-72.2032,1.0217,155.8219
8107,0,-10.1006,77.6102,8.5256,0.771204,0.841413,-0.086626,-53.0572,-72.2032,1.0217,155.8503
8108,0,-10.0907,77.6332,8.4991,0.771204,0.841413,-0.086626,-53.0572,-72.2032,1.0217,155.8752
8109,0,-10.0818,77.654,8.4722,0.771636,0.841976,-0.086145,-53.0587,-72.2039,1.0223,155.8987
8110,0,-10.0737,77.6727,8.4447,0.771636,0.841976,-0.086145,-53.0587,-72.2039,1.0223,155.9189
8111,0,-10.0665,77.6895,8.4168,0.771636,0.841976,-0.086145,-53.0587,-72.2039,1.0223,155.937
8112,0,-10.06,77.7023,8.3883,0.773459,0.845485,-0.081484,-53.0696,-72.2099,1.023,155.9599
8113,0,-10.0544,77.7115,8.3591,0.773459,0.845485,-0.081484,-53.0696,-72.2099,1.023,155.9703
8114,0,-10.0494,77.7172,8.3294,0.773459,0.845485,-0.081484,-53.0696,-72.2099,1.023,155.9771
8115,0,-10.045,77.7217,8.2991,0.774307,0.843673,-0.081386,-53.0665,-72.2125,1.023,155.9844
8116,0,-10.0412,77.7254,8.2684,0.774307,0.843673,-0.081386,-53.0665,-72.2125,1.023,155.9889
8117,0,-10.0379,77.7284,8.2373,0.774307,0.843673,-0.081386,-53.0665,-72.2125,1.023,155.9928
8118,0,-10.0349,77.7308,8.2058,0.775539,0.841679,-0.080742,-53.0636,-72.2165,1.023,155.999
8119,0,-10.0323,77.7325,8.1741,0.775539,0.841679,-0.080742,-53.0636,-72.2165,1.023,156.0013
8120,0,-10.0298,77.7332,8.1421,0.775539,0.841679,-0.080742,-53.0636,-72.2165,1.023,156.0026
8121,0,-10.0284,77.733,8.1101,0.776057,0.840903,-0.079795,-53.0632,-72.2191,1.0224,156.0053
8122,0,-10.028,77.7324,8.0781,0.776057,0.840903,-0.079795,-53.0632,-72.2191,1.0224,156.0048
8123,0,-10.0287,77.7316,8.0462,0.776057,0.840903,-0.079795,-53.0632,-72.2191,1.0224,156.0038
8124,0,-10.0296,77.7297,8.0145,0.776982,0.840614,-0.077909,-53.0647,-72.2231,1.0218,156.006
8125,0,-10.0308,77.727,7.9831,0.776982,0.840614,-0.077909,-53.0647,-72.2231,1.0218,156.0031
8126,0,-10.0319,77.7235,7.9521,0.776982,0.840614,-0.077909,-53.0647,-72.2231,1.0218,155.9994
8127,0,-10.033,77.7195,7.9216,0.777806,0.838846,-0.077375,-53.0621,-72.2263,1.0214,155.9976
8128,0,-10.0338,77.7151,7.8915,0.777806,0.838846,-0.077375,-53.0621,-72.2263,1.0214,155.9932
8129,0,-10.0343,77.7105,7.8621,0.777806,0.838846,-0.077375,-53.0621,-72.2263,1.0214,155.9886
8130,0,-10.0352,77.7059,7.8334,0.778601,0.837891,-0.075817,-53.0621,-72.2303,1.0205,155.9877
8131,0,-10.0366,77.7014,7.8054,0.778601,0.837891,-0.075817,-53.0621,-72.2303,1.0205,155.983
8132,0,-10.0383,77.6973,7.7782,0.778601,0.837891,-0.075817,-53.0621,-72.2303,1.0205,155.9786
8133,0,-10.0397,77.6926,7.7519,0.780036,0.836852,-0.073405,-53.0627,-72.2363,1.0197,155.9797
8134,0,-10.0404,77.6874,7.7265,0.780036,0.836852,-0.073405,-53.0627,-72.2363,1.0197,155.9744
8135,0,-10.0404,77.6815,7.7021,0.780036,0.836852,-0.073405,-53.0627,-72.2363,1.0197,155.9687
8136,0,-10.0404,77.6762,7.6786,0.779654,0.836894,-0.072034,-53.0643,-72.2377,1.0177,155.9655
8137,0,-10.0404,77.6717,7.6562,0.779654,0.836894,-0.072034,-53.0643,-72.2377,1.0177,155.9612
8138,0,-10.0404,77.6683,7.6347,0.779654,0.836894,-0.072034,-53.0643,-72.2377,1.0177,155.9579
8139,0,-10.0404,77.665,7.6144,0.778108,0.835706,-0.073292,-53.061,-72.235,1.0157,155.9512
8140,0,-10.0404,77.6617,7.5952,0.778108,0.835706,-0.073292,-53.061,-72.235,1.0157,155.9481
8141,0,-10.0404,77.6586,7.5772,0.778108,0.835706,-0.073292,-53.061,-72.235,1.0157,155.9451
8142,0,-10.0404,77.6547,7.5604,0.777742,0.8352,-0.073427,-53.06,-72.2348,1.0148,155.9409
8143,0,-10.0404,77.6502,7.5448,0.777742,0.8352,-0.073427,-53.06,-72.2348,1.0148,155.9366
8144,0,-10.0404,77.6454,7.5306,0.777742,0.8352,-0.073427,-53.06,-72.2348,1.0148,155.9319
8145,0,-10.0404,77.6413,7.5176,0.777398,0.835943,-0.072251,-53.0625,-72.2354,1.0136,155.9293
8146,0,-10.0404,77.6381,7.5058,0.777398,0.835943,-0.072251,-53.0625,-72.2354,1.0136,155.9262
8147,0,-10.0404,77.6358,7.4952,0.777398,0.835943,-0.072251,-53.0625,-72.2354,1.0136,155.9239
8148,0,-10.0404,77.6342,7.4859,0.777824,0.835375,-0.071784,-53.062,-72.2371,1.0134,155.9239
8149,0,-10.0404,77.6335,7.4778,0.777824,0.835375,-0.071784,-53.062,-72.2371,1.0134,155.9232
8150,0,-10.0404,77.6336,7.4708,0.777824,0.835375,-0.071784,-53.062,-72.2371,1.0134,155.9233
8151,0,-10.0404,77.6345,7.465,0.778693,0.834701,-0.071415,-53.0612,-72.2392,1.014,155.926
8152,0,-10.0404,77.6363,7.4602,0.778693,0.834701,-0.071415,-53.0612,-72.2392,1.014,155.9277
8153,0,-10.0404,77.6389,7.4562,0.778693,0.834701,-0.071415,-53.0612,-72.2392,1.014,155.9302
8154,0,-10.0404,77.6412,7.4531,0.778383,0.833374,-0.072254,-53.058,-72.2387,1.0135,155.931
8155,0,-10.0404,77.6428,7.4505,0.778383,0.833374,-0.072254,-53.058,-72.2387,1.0135,155.9326
8156,0,-10.0404,77.6436,7.4483,0.778383,0.833374,-0.072254,-53.058,-72.2387,1.0135,155.9334
8157,0,-10.0404,77.6436,7.4465,0.778498,0.832467,-0.072455,-53.0562,-72.2393,1.0132,155.9335
8158,0,-10.0404,77.6429,7.4447,0.778498,0.832467,-0.072455,-53.0562,-72.2393,1.0132,155.9328
8159,0,-10.0404,77.6417,7.4428,0.778498,0.832467,-0.072455,-53.0562,-72.2393,1.0132,155.9316
8160,0,-10.0412,77.6412,7.4408,0.780356,0.833218,-0.069485,-53.0605,-72.2451,1.0138,155.9377
8161,0,-10.0425,77.6412,7.4385,0.780356,0.833218,-0.069485,-53.0605,-72.2451,1.0138,155.9374
8162,0,-10.0443,77.6419,7.4356,0.780356,0.833218,-0.069485,-53.0605,-72.2451,1.0138,155.9375
8163,0,-10.0456,77.6442,7.4326,0.783047,0.830827,-0.069491,-53.0562,-72.2503,1.0165,155.9432
8164,0,-10.0465,77.6484,7.4291,0.783047,0.830827,-0.069491,-53.0562,-72.2503,1.0165,155.947
8165,0,-10.047,77.6546,7.425,0.783047,0.830827,-0.069491,-53.0562,-72.2503,1.0165,155.9528
8166,0,-10.0471,77.6619,7.4202,0.788505,0.822468,-0.07268,-53.0379,-72.2593,1.0229,155.9634
8167,0,-10.0468,77.6702,7.4146,0.788505,0.822468,-0.07268,-53.0379,-72.2593,1.0229,155.9714
8168,0,-10.0462,77.6795,7.4079,0.788505,0.822468,-0.07268,-53.0379,-72.2593,1.0229,155.9806
8169,0,-10.046,77.6886,7.4005,0.795529,0.821231,-0.067699,-53.0406,-72.2758,1.0285,156.006
8170,0,-10.0461,77.6972,7.3921,0.795529,0.821231,-0.067699,-53.0406,-72.2758,1.0285,156.0142
8171,0,-10.0463,77.7051,7.3824,0.795529,0.821231,-0.067699,-53.0406,-72.2758,1.0285,156.0217
8172,0,-10.0458,77.7132,7.3717,0.80358,0.81712,-0.064756,-53.036,-72.2931,1.0358,156.0449
8173,0,-10.0446,77.7214,7.3598,0.80358,0.81712,-0.064756,-53.036,-72.2931,1.0358,156.0532
8174,0,-10.0428,77.7297,7.3463,0.80358,0.81712,-0.064756,-53.036,-72.2931,1.0358,156.0617
8175,0,-10.0403,77.7381,7.3311,0.81105,0.809317,-0.065294,-53.0214,-72.3077,1.0432,156.0804
8176,0,-10.0373,77.7464,7.3139,0.81105,0.809317,-0.065294,-53.0214,-72.3077,1.0432,156.0893
8177,0,-10.0338,77.7547,7.2945,0.81105,0.809317,-0.065294,-53.0214,-72.3077,1.0432,156.0983
8178,0,-10.0297,77.763,7.2737,0.816696,0.805987,-0.06303,-53.0176,-72.3205,1.0479,156.1185
8179,0,-10.0252,77.771,7.2511,0.816696,0.805987,-0.06303,-53.0176,-72.3205,1.0479,156.1275
8180,0,-10.0203,77.7789,7.2264,0.816696,0.805987,-0.06303,-53.0176,-72.3205,1.0479,156.1364
8181,0,-10.0157,77.7855,7.2,0.822675,0.800596,-0.061277,-53.0097,-72.3346,1.0521,156.1554
8182,0,-10.0114,77.7911,7.1714,0.822675,0.800596,-0.061277,-53.0097,-72.3346,1.0521,156.162
8183,0,-10.0072,77.7957,7.1404,0.822675,0.800596,-0.061277,-53.0097,-72.3346,1.0521,156.1675
8184,0,-10.0024,77.8005,7.1059,0.827995,0.794882,-0.059789,-53.001,-72.3478,1.0554,156.1838
8185,0,-9.9968,77.8054,7.0679,0.827995,0.794882,-0.059789,-53.001,-72.3478,1.0554,156.19
8186,0,-9.9907,77.8103,7.0262,0.827995,0.794882,-0.059789,-53.001,-72.3478,1.0554,156.1965
8187,0,-9.9847,77.8143,6.9809,0.833707,0.786794,-0.060009,-52.9863,-72.361,1.0594,156.2105
8188,0,-9.9789,77.8173,6.9318,0.833707,0.786794,-0.060009,-52.9863,-72.361,1.0594,156.2151
8189,0,-9.9731,77.8195,6.8789,0.833707,0.786794,-0.060009,-52.9863,-72.361,1.0594,156.2188
8190,0,-9.9672,77.8211,6.8221,0.840454,0.782458,-0.055942,-52.9826,-72.3784,1.0633,156.2377
8191,0,-9.9612,77.8222,6.7611,0.840454,0.782458,-0.055942,-52.9826,-72.3784,1.0633,156.2404
8192,0,-9.9549,77.8228,6.6961,0.840454,0.782458,-0.055942,-52.9826,-72.3784,1.0633,156.2427
8193,0,-9.9483,77.8242,6.6267,0.84361,0.776659,-0.055424,-52.9729,-72.3877,1.064,156.2521
8194,0,-9.9414,77.8267,6.553,0.84361,0.776659,-0.055424,-52.9729,-72.3877,1.064,156.2565
8195,0,-9.9341,77.8307,6.475,0.84361,0.776659,-0.055424,-52.9729,-72.3877,1.064,156.2623
8196,0,-9.9264,77.8352,6.3929,0.846697,0.775844,-0.050472,-52.9765,-72.3991,1.0635,156.2807
8197,0,-9.9181,77.8404,6.3066,0.846697,0.775844,-0.050472,-52.9765,-72.3991,1.0635,156.288
8198,0,-9.9093,77.8462,6.2165,0.846697,0.775844,-0.050472,-52.9765,-72.3991,1.0635,156.296
8199,0,-9.9,77.8528,6.1224,0.847462,0.773646,-0.047305,-52.976,-72.4063,1.0601,156.3116
8200,0,-9.89,77.8602,6.0247,0.847462,0.773646,-0.047305,-52.976,-72.4063,1.0601,156.3215
8201,0,-9.8795,77.8684,5.9235,0.847462,0.773646,-0.047305,-52.976,-72.4063,1.0601,156.3323
8202,0,-9.8684,77.8765,5.8192,0.848951,0.773759,-0.041099,-52.9827,-72.4168,1.0563,156.3551
8203,0,-9.8566,77.8848,5.7118,0.848951,0.773759,-0.041099,-52.9827,-72.4168,1.0563,156.3662
8204,0,-9.8443,77.8934,5.6015,0.848951,0.773759,-0.041099,-52.9827,-72.4168,1.0563,156.3779
8205,0,-9.8321,77.9026,5.4878,0.847904,0.774722,-0.03603,-52.9898,-72.4219,1.0502,156.397
8206,0,-9.8199,77.9125,5.3709,0.847904,0.774722,-0.03603,-52.9898,-72.4219,1.0502,156.4099
8207,0,-9.8076,77.9233,5.2511,0.847904,0.774722,-0.03603,-52.9898,-72.4219,1.0502,156.4237
8208,0,-9.7944,77.9364,5.1292,0.847708,0.778472,-0.02787,-53.0049,-72.4301,1.0442,156.452
8209,0,-9.7802,77.9521,5.0055,0.847708,0.778472,-0.02787,-53.0049,-72.4301,1.0442,156.471
8210,0,-9.7651,77.9708,4.88,0.847708,0.778472,-0.02787,-53.0049,-72.4301,1.0442,156.4931
8211,0,-9.7491,77.9915,4.7529,0.849339,0.77934,-0.020636,-53.014,-72.4416,1.0402,156.531
8212,0,-9.7319,78.0145,4.6244,0.849339,0.77934,-0.020636,-53.014,-72.4416,1.0402,156.5579
8213,0,-9.7132,78.0398,4.4948,0.849339,0.77934,-0.020636,-53.014,-72.4416,1.0402,156.5873
8214,0,-9.6938,78.0664,4.3636,0.849024,0.777608,-0.016295,-53.0156,-72.4487,1.0342,156.6257
8215,0,-9.6735,78.0948,4.2312,0.849024,0.777608,-0.016295,-53.0156,-72.4487,1.0342,156.6585
8216,0,-9.6523,78.125,4.0978,0.849024,0.777608,-0.016295,-53.0156,-72.4487,1.0342,156.6934
8217,0,-9.6309,78.1573,3.9641,0.849838,0.781075,-0.007775,-53.0306,-72.4589,1.0293,156.7444
8218,0,-9.6091,78.192,3.8303,0.849838,0.781075,-0.007775,-53.0306,-72.4589,1.0293,156.7837
8219,0,-9.5868,78.2291,3.6966,0.849838,0.781075,-0.007775,-53.0306,-72.4589,1.0293,156.8255
8220,0,-9.5622,78.2688,3.5625,0.848238,0.778159,-0.006874,-53.0266,-72.4607,1.0238,156.871
8221,0,-9.5352,78.3112,3.4282,0.848238,0.778159,-0.006874,-53.0266,-72.4607,1.0238,156.9193
8222,0,-9.5055,78.3564,3.294,0.848238,0.778159,-0.006874,-53.0266,-72.4607,1.0238,156.971
8223,0,-9.4748,78.4045,3.1588,0.849196,0.783058,0.002916,-53.0454,-72.4717,1.0189,157.0415
8224,0,-9.4429,78.4555,3.0231,0.849196,0.783058,0.002916,-53.0454,-72.4717,1.0189,157.0993
8225,0,-9.4097,78.5094,2.8874,0.849196,0.783058,0.002916,-53.0454,-72.4717,1.0189,157.1603
8226,0,-9.3745,78.5652,2.7517,0.849051,0.788885,0.011901,-53.065,-72.4794,1.0136,157.2366
8227,0,-9.3373,78.6231,2.6166,0.849051,0.788885,0.011901,-53.065,-72.4794,1.0136,157.3026
8228,0,-9.2983,78.6833,2.4825,0.849051,0.788885,0.011901,-53.065,-72.4794,1.0136,157.3712
8229,0,-9.2583,78.7467,2.3484,0.847301,0.792752,0.017264,-53.0775,-72.4817,1.008,157.4489
8230,0,-9.2174,78.8133,2.2144,0.847301,0.792752,0.017264,-53.0775,-72.4817,1.008,157.5243
8231,0,-9.1755,78.8829,2.081,0.847301,0.792752,0.017264,-53.0775,-72.4817,1.008,157.6028
8232,0,-9.1317,78.9555,1.9476,0.848994,0.794294,0.023197,-53.0864,-72.4909,1.0059,157.696
8233,0,-9.086,79.0314,1.8143,0.848994,0.794294,0.023197,-53.0864,-72.4909,1.0059,157.7816
8234,0,-9.0383,79.1107,1.6813,0.848994,0.794294,0.023197,-53.0864,-72.4909,1.0059,157.8711
8235,0,-8.9893,79.1914,1.5491,0.849917,0.797024,0.029777,-53.098,-72.4991,1.0026,157.9734
8236,0,-8.9391,79.2736,1.4179,0.849917,0.797024,0.029777,-53.098,-72.4991,1.0026,158.0664
8237,0,-8.8878,79.3575,1.2881,0.849917,0.797024,0.029777,-53.098,-72.4991,1.0026,158.1612
8238,0,-8.8355,79.4452,1.1593,0.84985,0.800891,0.035227,-53.1105,-72.5036,0.9997,158.2678
8239,0,-8.7818,79.5367,1.032,0.84985,0.800891,0.035227,-53.1105,-72.5036,0.9997,158.3707
8240,0,-8.7268,79.6321,0.9061,0.84985,0.800891,0.035227,-53.1105,-72.5036,0.9997,158.4776
8241,0,-8.6694,79.7302,0.7814,0.850503,0.807692,0.044156,-53.1317,-72.5115,0.9964,158.6015
8242,0,-8.6096,79.8314,0.6582,0.850503,0.807692,0.044156,-53.1317,-72.5115,0.9964,158.7153
8243,0,-8.5477,79.9355,0.5366,0.850503,0.807692,0.044156,-53.1317,-72.5115,0.9964,158.8327
8244,0,-8.4842,80.0429,0.4171,0.849205,0.813033,0.048466,-53.1456,-72.5116,0.9937,158.9576
8245,0,-8.4193,80.1534,0.2999,0.849205,0.813033,0.048466,-53.1456,-72.5116,0.9937,159.0819
8246,0,-8.3527,80.2671,0.1854,0.849205,0.813033,0.048466,-53.1456,-72.5116,0.9937,159.2097
8247,0,-8.2845,80.3839,0.0736,0.849687,0.817581,0.054642,-53.16,-72.5172,0.9914,159.3505
8248,0,-8.2146,80.5039,-0.0351,0.849687,0.817581,0.054642,-53.16,-72.5172,0.9914,159.4852
8249,0,-8.143,80.6268,-0.1407,0.849687,0.817581,0.054642,-53.16,-72.5172,0.9914,159.6234
8250,0,-8.0697,80.7517,-0.2425,0.850078,0.82598,0.062149,-53.1824,-72.5215,0.9902,159.7743
8251,0,-7.9948,80.8785,-0.3405,0.850078,0.82598,0.062149,-53.1824,-72.5215,0.9902,159.9171
8252,0,-7.9183,81.0073,-0.4345,0.850078,0.82598,0.062149,-53.1824,-72.5215,0.9902,160.0622
8253,0,-7.8409,81.1392,-0.5254,0.850758,0.8321,0.067125,-53.1982,-72.5244,0.9905,160.2178
8254,0,-7.7627,81.2743,-0.613,0.850758,0.8321,0.067125,-53.1982,-72.5244,0.9905,160.3696
8255,0,-7.6836,81.4128,-0.6974,0.850758,0.8321,0.067125,-53.1982,-72.5244,0.9905,160.5248
8256,0,-7.602,81.5547,-0.778,0.85131,0.838923,0.072257,-53.2155,-72.5267,0.9909,160.6912
8257,0,-7.5177,81.7001,-0.8545,0.85131,0.838923,0.072257,-53.2155,-72.5267,0.9909,160.8546
8258,0,-7.4308,81.849,-0.9268,0.85131,0.838923,0.072257,-53.2155,-72.5267,0.9909,161.022
8259,0,-7.3431,82.0014,-0.9958,0.851364,0.849001,0.078387,-53.2394,-72.5272,0.9917,161.2004
8260,0,-7.2545,82.1571,-1.0615,0.851364,0.849001,0.078387,-53.2394,-72.5272,0.9917,161.3749
8261,0,-7.1651,82.3162,-1.1239,0.851364,0.849001,0.078387,-53.2394,-72.5272,0.9917,161.5529
8262,0,-7.0741,82.4775,-1.183,0.850861,0.858613,0.082293,-53.2602,-72.5243,0.9936,161.7366
8263,0,-6.9814,82.641,-1.2389,0.850861,0.858613,0.082293,-53.2602,-72.5243,0.9936,161.9198
8264,0,-6.887,82.8068,-1.2918,0.850861,0.858613,0.082293,-53.2602,-72.5243,0.9936,162.1056
8265,0,-6.791,82.976,-1.3416,0.850983,0.865077,0.083494,-53.2727,-72.5209,0.997,162.2955
8266,0,-6.6933,83.1488,-1.3883,0.850983,0.865077,0.083494,-53.2727,-72.5209,0.997,162.489
8267,0,-6.5939,83.3252,-1.4321,0.850983,0.865077,0.083494,-53.2727,-72.5209,0.997,162.6865
8268,0,-6.492,83.5053,-1.4737,0.850421,0.877824,0.088453,-53.3,-72.5169,0.9998,162.8924
8269,0,-6.3875,83.6893,-1.5135,0.850421,0.877824,0.088453,-53.3,-72.5169,0.9998,163.0986
8270,0,-6.2803,83.877,-1.5517,0.850421,0.877824,0.088453,-53.3,-72.5169,0.9998,163.3092
8271,0,-6.1712,84.0675,-1.5883,0.851159,0.887628,0.09075,-53.3194,-72.513,1.0054,163.525
8272,0,-6.0604,84.2609,-1.6234,0.851159,0.887628,0.09075,-53.3194,-72.513,1.0054,163.7422
8273,0,-5.9479,84.4574,-1.6575,0.851159,0.887628,0.09075,-53.3194,-72.513,1.0054,163.9627
8274,0,-5.833,84.6579,-1.6898,0.850149,0.901062,0.093585,-53.3457,-72.5049,1.0101,164.1878
8275,0,-5.7156,84.8624,-1.7205,0.850149,0.901062,0.093585,-53.3457,-72.5049,1.0101,164.4174
8276,0,-5.5959,85.0705,-1.7498,0.850149,0.901062,0.093585,-53.3457,-72.5049,1.0101,164.6513
8277,0,-5.4747,85.2823,-1.7776,0.849228,0.915048,0.09679,-53.3734,-72.4969,1.0149,164.8895
8278,0,-5.3522,85.4978,-1.8042,0.849228,0.915048,0.09679,-53.3734,-72.4969,1.0149,165.1314
8279,0,-5.2287,85.7172,-1.8298,0.849228,0.915048,0.09679,-53.3734,-72.4969,1.0149,165.3773
8280,0,-5.1041,85.9394,-1.8541,0.848723,0.929034,0.098037,-53.399,-72.4867,1.0224,165.6238
8281,0,-4.9785,86.1642,-1.8772,0.848723,0.929034,0.098037,-53.399,-72.4867,1.0224,165.8754
8282,0,-4.8518,86.3914,-1.8994,0.848723,0.929034,0.098037,-53.399,-72.4867,1.0224,166.1297
8283,0,-4.7233,86.6218,-1.9207,0.84767,0.944506,0.100081,-53.428,-72.4757,1.0292,166.3857
8284,0,-4.5929,86.8555,-1.9415,0.84767,0.944506,0.100081,-53.428,-72.4757,1.0292,166.6473
